canto,stanza_num,stanza_lines,stanza_chars,line,line_num,line_chars
Canto X,18,44,1600,Dizem que foi dos Héroas a cidade,26,33
Canto X,18,44,1600,"(Outros dizem que Arsínoe), e ao presente",27,41
Canto X,18,44,1600,Tem das frotas do Egipto a potestade.,28,37
Canto X,18,44,1600,Olha as águas nas quais abriu patente,29,37
Canto X,18,44,1600,Estrada o grão Mousés na antiga idade.,30,38
Canto X,18,44,1600,"Ásia começa aqui, que se apresenta",31,34
Canto X,18,44,1600,"Em terras grande, em reinos opulenta.",32,37
Canto X,18,44,1600,"«Olha o monte Sinai, que se ennobrece",33,37
Canto X,18,44,1600,Co sepulcro de Santa Caterina;,34,30
Canto X,18,44,1600,"Olha Toro e Gidá, que lhe falece",35,32
Canto X,18,44,1600,"Água das fontes, doce e cristalina;",36,35
Canto X,18,44,1600,"Olha as portas do Estreito, que fenece",37,38
Canto X,18,44,1600,"No reino da seca Ádem, que confina",38,34
Canto X,18,44,1600,"Com a serra d’Arzira, pedra viva,",39,33
Canto X,18,44,1600,Onde chuva dos céus se não deriva.,40,34
Canto X,18,44,1600,"«Olha as Arábias três, que tanta terra",41,38
Canto X,18,44,1600,"Tomam, todas da gente vaga e baça,",42,34
Canto X,18,44,1600,"Donde vêm os cavalos pera a guerra,",43,35
Canto X,18,44,1600,"Ligeiros e feroces, de alta raça;",44,33
Canto X,19,44,1634,"Olha a costa que corrre, até que cera",1,37
Canto X,19,44,1634,"Outro Estreito de Pérsia, e faz a traça",2,39
Canto X,19,44,1634,O Cabo que co nome se apelida,3,29
Canto X,19,44,1634,"Da cidade Fartaque, ali sabida.",4,31
Canto X,19,44,1634,"«Olha Dófar, insigne porque manda",5,33
Canto X,19,44,1634,O mais cheiroso incenso pera as aras;,6,37
Canto X,19,44,1634,Mas atenta: já cá destoutra banda,7,33
Canto X,19,44,1634,"De Roçalgate, e praias sempre avaras,",8,37
Canto X,19,44,1634,"Começa o reino Ormuz, que todo se anda",9,38
Canto X,19,44,1634,Pelas ribeiras que inda serão claras,10,36
Canto X,19,44,1634,Quando as galés do Turco e fera armada,11,38
Canto X,19,44,1634,Virem de Castelbranco nua a espada.,12,35
Canto X,19,44,1634,"«Olha o Cabo Asaboro, que chamado",13,33
Canto X,19,44,1634,"Agora é Moçandão, dos navegantes;",14,33
Canto X,19,44,1634,Por aqui entra o lago que é fechado,15,35
Canto X,19,44,1634,De Arábia e Pérsias terras abundantes.,16,38
Canto X,19,44,1634,"Atenta a ilha Barém, que o fundo ornado",17,39
Canto X,19,44,1634,"Tem das suas perlas ricas, e imitantes",18,38
Canto X,19,44,1634,A cor da Aurora; e vê na água salgada,19,37
Canto X,19,44,1634,Ter o Tígris e Eufrates üa entrada.,20,35
Canto X,19,44,1634,"«Olha da grande Pérsia o império nobre,",21,39
Canto X,19,44,1634,"Sempre posto no campo e nos cavalos,",22,36
Canto X,19,44,1634,Que se injuria de usar fundido cobre,23,36
Canto X,19,44,1634,E de não ter das armas sempre os calos.,24,39
Canto X,19,44,1634,"Mas vê a ilha Gerum, como descobre",25,34
Canto X,19,44,1634,"O que fazem do tempo os intervalos,",26,35
Canto X,19,44,1634,"Que da cidade Armuza, que ali esteve,",27,37
Canto X,19,44,1634,Ela o nome despois e a glória teve.,28,35
Canto X,19,44,1634,«Aqui de Dom Filipe de Meneses,29,30
Canto X,19,44,1634,"Se mostrará a virtude, em armas clara,",30,38
Canto X,19,44,1634,"Quando, com muito poucos Portugueses,",31,37
Canto X,19,44,1634,Os muitos Párseos vencerá de Lara.,32,34
Canto X,19,44,1634,Virão provar os golpes e reveses,33,32
Canto X,19,44,1634,"De Dom Pedro de Sousa, que provara",34,34
Canto X,19,44,1634,"Já seu braço em Ampaza, que deixada",35,35
Canto X,19,44,1634,"Terá por terra, à força só de espada.",36,37
Canto X,19,44,1634,«Mas deixemos o Estreito e o conhecido,37,38
Canto X,19,44,1634,"Cabo de Jasque, dito já Carpela,",38,32
Canto X,19,44,1634,Com todo o seu terreno mal querido,39,34
Canto X,19,44,1634,Da Natura e dos dões usados dela;,40,33
Canto X,19,44,1634,Carmânia teve já por apelido.,41,29
Canto X,19,44,1634,"Mas vês o fermoso Indo, que daquela",42,35
Canto X,19,44,1634,"Altura nace, junto à qual, também",43,33
Canto X,19,44,1634,Doutra altura correndo o Gange vem?,44,35
Canto X,20,45,1635,"«OIha a terra de Ulcinde, fertilíssima,",1,39
Canto X,20,45,1635,E de Jáquete a íntima enseada;,2,30
Canto X,20,45,1635,"Do mar a enchente súbita, grandíssima,",3,38
Canto X,20,45,1635,"E a vazante, que foge apressurada.",4,34
Canto X,20,45,1635,"A terra de Cambaia vê, riquíssima,",5,34
Canto X,20,45,1635,Onde do mar o seio faz entrada;,6,31
Canto X,20,45,1635,"Cidades outras mil, que vou passando,",7,37
Canto X,20,45,1635,A vós outros aqui se estão guardando.,8,37
Canto X,20,45,1635,«Vês corre a costa célebre Indiana,9,34
Canto X,20,45,1635,"Pera o Sul, até o Cabo Comori,",10,30
Canto X,20,45,1635,"Já chamado Cori, que Taprobana",11,30
Canto X,20,45,1635,(Que ora é Ceilão) defronte tem de si.,12,38
Canto X,20,45,1635,"Por este mar a gente Lusitana,",13,30
Canto X,20,45,1635,"Que com armas virá despois de ti,",14,33
Canto X,20,45,1635,"Terá vitórias, terras e cidades,",15,32
Canto X,20,45,1635,Nas quais hão-de viver muitas idades.,16,37
Canto X,20,45,1635,«As províncias que entre um e o outro rio,17,41
Canto X,20,45,1635,"Vês, com várias nações, são infinitas:",18,38
Canto X,20,45,1635,"Um reino Mahometa, outro Gentio,",19,32
Canto X,20,45,1635,A quem tem o Demónio leis escritas.,20,35
Canto X,20,45,1635,Olha que de Narsinga o senhorio,21,31
Canto X,20,45,1635,Tem as relíquias santas e benditas,22,34
Canto X,20,45,1635,"Do corpo de Tomé, barão sagrado,",23,32
Canto X,20,45,1635,Que a Jesu Cristo teve a mão no lado.,24,37
Canto X,20,45,1635,«Aqui a cidade foi que se chamava,25,33
Canto X,20,45,1635,"Meliapor, fermosa, grande e rica;",26,33
Canto X,20,45,1635,Os Ídolos antigos adorava,27,25
Canto X,20,45,1635,Como inda agora faz a gente inica.,28,34
Canto X,20,45,1635,"Longe do mar naquele tempo estava,",29,34
Canto X,20,45,1635,"Quando a Fé, que no mundo se pubrica,",30,37
Canto X,20,45,1635,"Tomé vinha prègando, e já passara",31,33
Canto X,20,45,1635,"Províncias mil do mundo, que ensinara.",32,38
Canto X,20,45,1635,"«Chegado aqui, pregando e junto dando",33,37
Canto X,20,45,1635,"A doentes saúde, a mortos vida,",34,31
Canto X,20,45,1635,"Acaso traz um dia o mar, vagando,",35,33
Canto X,20,45,1635,Um lenho de grandeza desmedida.,36,31
Canto X,20,45,1635,"Deseja o Rei, que andava edificando,",37,36
Canto X,20,45,1635,Fazer dele madeira; e não duvida,38,32
Canto X,20,45,1635,"Poder tirá-lo a terra, com possantes",39,36
Canto X,20,45,1635,"Forças d’ homens, de engenhos, de alifantes.",40,44
Canto X,20,45,1635,«Era tão grande o peso do madeiro,41,33
Canto X,20,45,1635,"Que, só pera abalar-se, nada abasta;",42,36
Canto X,20,45,1635,Mas o núncio de Cristo verdadeiro,43,33
Canto X,20,45,1635,Menos trabalho em tal negócio gasta:,44,36
Canto X,20,45,1635,"Ata o cordão que traz, por derradeiro,",45,38
Canto X,21,44,1630,"No tronco, e fàcilmente o leva e arrasta",1,40
Canto X,21,44,1630,Pera onde faça um sumptuoso templo,2,34
Canto X,21,44,1630,Que ficasse aos futuros por exemplo.,3,36
Canto X,21,44,1630,«Sabia bem que se com fé formada,4,32
Canto X,21,44,1630,"Mandar a um monte surdo que se mova,",5,36
Canto X,21,44,1630,"Que obedecerá logo à voz sagrada,",6,33
Canto X,21,44,1630,"Que assi lho ensinou Cristo, e ele o prova.",7,43
Canto X,21,44,1630,A gente ficou disto alvoraçada;,8,31
Canto X,21,44,1630,Os Brâmenes o têm por cousa nova;,9,33
Canto X,21,44,1630,"Vendo os milagres, vendo a santidade,",10,37
Canto X,21,44,1630,Hão medo de perder autoridade.,11,30
Canto X,21,44,1630,«São estes sacerdotes dos Gentios,12,33
Canto X,21,44,1630,Em quem mais penetrado tinha enveja;,13,36
Canto X,21,44,1630,"Buscam maneiras mil, buscam desvios,",14,36
Canto X,21,44,1630,"Com que Tomé não se ouça, ou morto seja.",15,40
Canto X,21,44,1630,"O principal, que ao peito traz os fios,",16,39
Canto X,21,44,1630,"Um caso horrendo faz, que o mundo veja",17,38
Canto X,21,44,1630,"Que inimiga não há, tão dura e fera,",18,36
Canto X,21,44,1630,"Como a virtude falsa, da sincera.",19,33
Canto X,21,44,1630,"«Um filho próprio mata, e logo acusa",20,36
Canto X,21,44,1630,"De homicídio Tomé, que era inocente;",21,36
Canto X,21,44,1630,"Dá falsas testemunhas, como se usa;",22,35
Canto X,21,44,1630,Condenaram-no a morte brevemente.,23,33
Canto X,21,44,1630,"O Santo, que não vê milhor escusa",24,33
Canto X,21,44,1630,"Que apelar pera o Padre omnipotente,",25,36
Canto X,21,44,1630,"Quer, diante do Rei e dos senhores,",26,35
Canto X,21,44,1630,Que se faça um milagre dos maiores.,27,35
Canto X,21,44,1630,"«O corpo morto manda ser trazido,",28,33
Canto X,21,44,1630,Que res[s]ucite e seja perguntado,29,33
Canto X,21,44,1630,"Quem foi seu matador, e será crido",30,34
Canto X,21,44,1630,"Por testemunho, o seu, mais aprovado.",31,37
Canto X,21,44,1630,"Viram todos o moço vivo, erguido,",32,33
Canto X,21,44,1630,Em nome de Jesu crucificado:,33,28
Canto X,21,44,1630,"Dá graças a Tomé, que lhe deu vida,",34,35
Canto X,21,44,1630,E descobre seu pai ser homicida.,35,32
Canto X,21,44,1630,«Este milagre fez tamanho espanto,36,33
Canto X,21,44,1630,"Que o Rei se banha logo na água santa,",37,38
Canto X,21,44,1630,"E muitos após ele; um beija o manto,",38,36
Canto X,21,44,1630,Outro louvor do Deus de Tomé canta.,39,35
Canto X,21,44,1630,"Os Brâmenes se encheram de ódio tanto,",40,38
Canto X,21,44,1630,"Com seu veneno os morde enveja tanta,",41,37
Canto X,21,44,1630,"Que, persuadindo a isso o povo rudo,",42,36
Canto X,21,44,1630,"Determinam matá-lo, em fim de tudo.",43,35
Canto X,21,44,1630,"«Um dia que pregando ao povo estava,",44,36
Canto X,22,45,1634,Fingiram entre a gente um arruído.,1,34
Canto X,22,45,1634,(Já Cristo neste tempo lhe ordenava,2,35
Canto X,22,45,1634,"Que, padecendo, fosse ao Céu subido);",3,37
Canto X,22,45,1634,A multidão das pedras que voava,4,31
Canto X,22,45,1634,"No Santo dá, já a tudo oferecido;",5,33
Canto X,22,45,1634,"Um dos maus, por fartar-se mais depressa,",6,41
Canto X,22,45,1634,Com crua lança o peito lhe atravessa.,7,37
Canto X,22,45,1634,"«Choraram-te, Tomé, o Gange e o Indo;",8,37
Canto X,22,45,1634,Chorou-te toda a terra que pisaste;,9,35
Canto X,22,45,1634,Mais te choram as almas que vestindo,10,36
Canto X,22,45,1634,Se iam da santa Fé que lhe ensinaste.,11,37
Canto X,22,45,1634,"Mas os Anjos do Céu, cantando e rindo,",12,38
Canto X,22,45,1634,Te recebem na glória que ganhaste.,13,34
Canto X,22,45,1634,Pedimos-te que a Deus ajuda peças,14,33
Canto X,22,45,1634,Com que os teus Lusitanos favoreças.,15,36
Canto X,22,45,1634,«E vós outros que os nomes usurpais,16,35
Canto X,22,45,1634,"De mandados de Deus, como Tomé,",17,31
Canto X,22,45,1634,"Dizei: se sois mandados, como estais",18,36
Canto X,22,45,1634,Sem irdes a pregar a santa Fé?,19,30
Canto X,22,45,1634,"Olhai que, se sois Sal e vos danais",20,35
Canto X,22,45,1634,"Na pátria, onde profeta ninguém é,",21,34
Canto X,22,45,1634,Com que se salgarão em nossos dias,22,34
Canto X,22,45,1634,(Infiéis deixo) tantas heresias?,23,32
Canto X,22,45,1634,«Mas passo esta matéria perigosa,24,32
Canto X,22,45,1634,E tornemos à costa debuxada.,25,28
Canto X,22,45,1634,Já com esta cidade tão famosa,26,29
Canto X,22,45,1634,Se faz curva a Gangética enseada;,27,33
Canto X,22,45,1634,"Corre Narsinga, rica e poderosa;",28,32
Canto X,22,45,1634,"Corre Orixa, de roupas abastada;",29,32
Canto X,22,45,1634,"No fundo da enseada, o ilustre rio",30,34
Canto X,22,45,1634,Ganges vem ao salgado senhorio;,31,31
Canto X,22,45,1634,"«Ganges, no qual os seus habitadores",32,36
Canto X,22,45,1634,"Morrem banhados, tendo por certeza",33,34
Canto X,22,45,1634,"Que, inda que sejam grandes pecadores,",34,38
Canto X,22,45,1634,Esta água santa os lava e dá pureza.,35,36
Canto X,22,45,1634,"Vê Catigão, cidade das milhores",36,31
Canto X,22,45,1634,"De Bengala província, que se preza",37,34
Canto X,22,45,1634,De abundante. Mas olha que está posta,38,37
Canto X,22,45,1634,"Pera o Austro, daqui virada, a costa.",39,37
Canto X,22,45,1634,«Olha o reino Arracão; olha o assento,40,37
Canto X,22,45,1634,"De Pegu, que já monstros povoaram,",41,34
Canto X,22,45,1634,Monstros filhos do feio ajuntamento,42,35
Canto X,22,45,1634,"Düa mulher e um cão, que sós se acharam.",43,40
Canto X,22,45,1634,Aqui soante arame no instrumento,44,32
Canto X,22,45,1634,"Da geração costumam, o que usaram",45,33
Canto X,23,44,1632,"Por manha da Rainha que, inventando",1,35
Canto X,23,44,1632,"Tal uso, deitou fora o error nefando.",2,37
Canto X,23,44,1632,"«Olha Tavai cidade, onde começa",3,31
Canto X,23,44,1632,De Sião largo o império tão comprido;,4,37
Canto X,23,44,1632,"Tenassari, Quedá, que é só cabeça",5,33
Canto X,23,44,1632,Das que pimenta ali têm produzido.,6,34
Canto X,23,44,1632,Mais avante fareis que se conheça,7,33
Canto X,23,44,1632,"Malaca por empório ennobrecido,",8,31
Canto X,23,44,1632,Onde toda a província do mar grande,9,35
Canto X,23,44,1632,Suas mercadorias ricas mande.,10,29
Canto X,23,44,1632,«Dizem que desta terra co as possantes,11,38
Canto X,23,44,1632,"Ondas o mar, entrando, dividiu",12,30
Canto X,23,44,1632,"A nobre ilha Samatra, que já d’antes",13,36
Canto X,23,44,1632,Juntas ambas a gente antiga viu.,14,32
Canto X,23,44,1632,Quersoneso foi dita; e das prestantes,15,37
Canto X,23,44,1632,"Veias d’ouro que a terra produziu,",16,34
Canto X,23,44,1632,"'Aurea', por epitéto lhe ajuntaram;",17,35
Canto X,23,44,1632,Alguns que fosse Ofir imaginaram.,18,33
Canto X,23,44,1632,"«Mas, na ponta da terra, Cingapura",19,34
Canto X,23,44,1632,"Verás, onde o caminho às naus se estreita;",20,42
Canto X,23,44,1632,"Daqui tornando a costa à Cinosura,",21,34
Canto X,23,44,1632,Se encurva e pera a Aurora se endireita.,22,40
Canto X,23,44,1632,"Vês Pam, Patane, reinos, e a longura",23,36
Canto X,23,44,1632,"De Sião, que estes e outros mais sujeita;",24,41
Canto X,23,44,1632,"Olha o rio Menão, que se derrama",25,32
Canto X,23,44,1632,Do grande lago que Chiamai se chama.,26,36
Canto X,23,44,1632,Vês neste grão terreno os diferentes,27,36
Canto X,23,44,1632,"Nomes de mil nações, nunca sabidas:",28,35
Canto X,23,44,1632,"Os Laos, em terra e número potentes;",29,36
Canto X,23,44,1632,"Avás, Bramás, por serras tão compridas;",30,39
Canto X,23,44,1632,"Vê nos remotos montes outras gentes,",31,36
Canto X,23,44,1632,"Que Gueos se chamam, de selvages vidas;",32,39
Canto X,23,44,1632,"Humana carne comem, mas a sua",33,29
Canto X,23,44,1632,"Pintam com ferro ardente, usança crua.",34,38
Canto X,23,44,1632,"«Vês, passa por Camboja Mecom rio,",35,34
Canto X,23,44,1632,Que capitão das águas se interpreta;,36,36
Canto X,23,44,1632,"Tantas recebe d’ outro só no Estio,",37,35
Canto X,23,44,1632,Que alaga os campos largos e inquieta;,38,38
Canto X,23,44,1632,Tem as enchentes quais o Nilo frio;,39,35
Canto X,23,44,1632,"A gente dele crê, como indiscreta,",40,34
Canto X,23,44,1632,"Que pena e glória têm, despois de morte,",41,40
Canto X,23,44,1632,Os brutos animais de toda sorte.,42,32
Canto X,23,44,1632,"«Este receberá, plácido e brando,",43,33
Canto X,23,44,1632,No seu regaço os Cantos que molhados,44,36
Canto X,24,45,1637,"Vêm do naufrágio triste e miserando,",1,36
Canto X,24,45,1637,"Dos procelosos baxos escapados,",2,31
Canto X,24,45,1637,"Das fomes, dos perigos grandes, quando",3,38
Canto X,24,45,1637,Será o injusto mando executado,4,30
Canto X,24,45,1637,Naquele cuja Lira sonorosa,5,26
Canto X,24,45,1637,Será mais afamada que ditosa.,6,29
Canto X,24,45,1637,"«Vês, corre a costa que Champá se chama,",7,40
Canto X,24,45,1637,Cuja mata é do pau cheiroso ornada;,8,35
Canto X,24,45,1637,"Vês Cauchichina está, de escura fama,",9,37
Canto X,24,45,1637,E de Ainão vê a incógnita enseada;,10,34
Canto X,24,45,1637,"Aqui o soberbo Império, que se afama",11,36
Canto X,24,45,1637,"Com terras e riqueza não cuidada,",12,33
Canto X,24,45,1637,"Da China corre, e ocupa o senhorio",13,34
Canto X,24,45,1637,Desde o Trópico ardente ao Cinto frio.,14,38
Canto X,24,45,1637,"«Olha o muro e edifício nunca crido,",15,36
Canto X,24,45,1637,"Que entre um império e o outro se edifica,",16,42
Canto X,24,45,1637,"Certíssimo sinal, e conhecido,",17,30
Canto X,24,45,1637,"Da potência real, soberba e rica.",18,33
Canto X,24,45,1637,"Estes, o Rei que têm, não foi nacido",19,36
Canto X,24,45,1637,"Príncipe, nem dos pais aos filhos fica,",20,39
Canto X,24,45,1637,Mas elegem aquele que é famoso,21,30
Canto X,24,45,1637,"Por cavaleiro, sábio e virtuoso.",22,32
Canto X,24,45,1637,«Inda outra muita terra se te esconde,23,37
Canto X,24,45,1637,Até que venha o tempo de mostrar-se;,24,36
Canto X,24,45,1637,Mas não deixes no mar as Ilhas onde,25,35
Canto X,24,45,1637,A Natureza quis mais afamar-se:,26,31
Canto X,24,45,1637,"Esta, meia escondida, que responde",27,34
Canto X,24,45,1637,"De longe à China, donde vem buscar-se,",28,38
Canto X,24,45,1637,"É Japão, onde nace a prata fina,",29,32
Canto X,24,45,1637,Que ilustrada será co a Lei divina.,30,35
Canto X,24,45,1637,«Olha cá pelos mares do Oriente,31,31
Canto X,24,45,1637,Ás infinitas Ilhas espalhadas:,32,30
Canto X,24,45,1637,"Vê Tidore e Ternate, co fervente",33,32
Canto X,24,45,1637,"Cume, que lança as flamas ondeadas.",34,35
Canto X,24,45,1637,"As árvores verás do cravo ardente,",35,34
Canto X,24,45,1637,Co sangue Português inda compradas.,36,35
Canto X,24,45,1637,"Aqui há as áureas aves, que não decem",37,37
Canto X,24,45,1637,Nunca à terra e só mortas aparecem.,38,35
Canto X,24,45,1637,"«Olha de Banda as Ilhas, que se esmaltam",39,40
Canto X,24,45,1637,Da vária cor que pinta o roxo fruto;,40,36
Canto X,24,45,1637,"Às aves variadas, que ali saltam,",41,33
Canto X,24,45,1637,Da verde noz tomando seu tributo.,42,33
Canto X,24,45,1637,"Olha também Bornéu, onde não faltam",43,35
Canto X,24,45,1637,Lágrimas no licor coalhado e enxuto,44,35
Canto X,24,45,1637,"Das árvores, que cânfora é chamado,",45,35
Canto X,25,44,1632,Com que da Ilha o nome é celebrado.,1,35
Canto X,25,44,1632,"«Ali também Timor, que o lenho manda",2,36
Canto X,25,44,1632,"Sândalo, salutífero e cheiroso;",3,31
Canto X,25,44,1632,"Olha a Sunda, tão larga que üa banda",4,36
Canto X,25,44,1632,Esconde pera o Sul dificultoso;,5,31
Canto X,25,44,1632,"A gente do Sertão, que as terras anda,",6,38
Canto X,25,44,1632,"Um rio diz que tem miraculoso,",7,30
Canto X,25,44,1632,"Que, por onde ele só, sem outro, vai,",8,37
Canto X,25,44,1632,Converte em pedra o pau que nele cai.,9,37
Canto X,25,44,1632,"«Vê naquela que o tempo tornou Ilha,",10,36
Canto X,25,44,1632,"Que também flamas trémulas vapora,",11,34
Canto X,25,44,1632,"A fonte que óleo mana, e a maravilha",12,36
Canto X,25,44,1632,"Do cheiroso licor que o tronco chora,",13,37
Canto X,25,44,1632,"- Cheiroso, mais que quanto estila a filha",14,42
Canto X,25,44,1632,"De Ciniras na Arábia, onde ela mora;",15,36
Canto X,25,44,1632,"E vê que, tendo quanto as outras têm,",16,37
Canto X,25,44,1632,Branda seda e fino ouro dá também.,17,34
Canto X,25,44,1632,"«Olha, em Ceilão, que o monte se alevanta",18,41
Canto X,25,44,1632,Tanto que as nuvens passa ou a vista engana;,19,44
